CHROM,MIN_START,MAX_END,AVG_START,AVG_END,AVG_SIZE,AVG_QUAL,SAMPLES_COUNT,SAMPLES_PERCENT,SIZE_STDEV,RSSD,BREAKPOINT_WINDOW,BREAKPOINT_PRECISION,START_BREAKPOINT_CONFIDENCE,END_BREAKPOINT_CONFIDENCE,SOFT_CLIP_SUPPORT,SAMPLES_WITH_BP_EVIDENCE,EVIDENCE_CLUSTERED,START_DEPTH_RATIO,END_DEPTH_RATIO,REPEAT_OVERLAP,REPEAT_OVERLAP_BP,REPEAT_OVERLAP_PERCENT,REPEAT_TYPES,REPEAT_NAMES,REPEAT_FAMILIES,REPEAT_CLASSES,PRIMARY_REPEAT_TYPE,PRIMARY_REPEAT_NAME,PRIMARY_REPEAT_OVERLAP_BP,NUM_REPEAT_ELEMENTS,REPEAT_DENSITY,DISTANCE_TO_NEAREST_REPEAT,PRIMARY_GENE_NAME,PRIMARY_GENE_START,PRIMARY_GENE_END,PRIMARY_GENE_STRAND,PRIMARY_GENE_OVERLAP_BP,PRIMARY_GENE_DISTANCE
NW_024423319.1,103321107,103321173,103321107,103321172.9,65.9,9999,10,100,0.3,0.0046,20,0.4365575,0.1,0.773115,20,1,end,,108,Yes,66,100,SINE,MIR,MIR,SINE,SINE,MIR,66,1,1,0,LOC103668276,103308340,103566716,-,66,0
NW_024423319.1,103422161,103422388,103422161,103422361,200,9999,10,100,9,0.045,27,0.6206775,0.5556,0.685755,42,6,both,0.864,5.545,Yes,194,96.51741294,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,194,1,0.965174129,0,LOC103668276,103308340,103566716,-,201,0
NW_024424452.1,29891324,29891956,29891324.2,29891956,631.8,9999,10,100,0.6,0.0009,20,0.8068200000000001,0.77364,0.8400000000000001,36,2,both,0.067,4.857,Yes,605,95.7278481,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,605,1,0.957278481,0,LOC103668601,29888682,30040495,+,632,0
NW_024424452.1,26547576,26547837,26547576,26547801.8,225.8,9999,10,100,17.23,0.0763,35.2,0.6030500000000001,0.5775000000000001,0.6286,39,2,both,0.16,0.856,Yes,205,94.90740741,SINE,MIRb;UrsMar-6.1536,MIR;tRNA,SINE,SINE,UrsMar-6.1536,204,2,0.949074074,0,LOC103668840,26519162,26573009,-,216,0
NW_024424452.1,21796243,21802805,21796371.6,21802581.2,6209.5,6180.54,10,100,26.26,0.0042,352.5,0.80325,0.7875000000000001,0.8190000000000001,40,1,both,0.6,6.511,Yes,5497,88.44730491,LINE;SINE,UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE,LINE,UrsMar-1.201,5078,3,0.884473049,0,LOC103668866,21732659,21839090,+,6215,0
NW_024424452.1,22653292,22653512,22653292,22653502.2,210.2,9999,10,100,3.28,0.0156,20,0.72996,0.7204050000000001,0.739515,47,5,both,0.495,1.86,Yes,196,93.77990431,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,0.937799043,0,LOC103668882,22640749,22801335,-,209,0
NW_024424452.1,22728838,22729390,22728912.8,22729180.4,267.5,7699.85,10,100,26.86,0.1004,284.5,0.6772500000000001,0.6825000000000001,0.672,43,2,both,0.013,90,Yes,282,100,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,282,1,1,0,LOC103668882,22640749,22801335,-,282,0
NW_024425563.1,11839620,11839851,11839646.4,11839847.2,200.8,9011.7,10,100,21.66,0.1078,43.3,0.76482,0.826875,0.7027650000000001,37,8,both,0.687,1.638,Yes,201,100,LINE;SINE,L1M4c;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,200,2,1,0,LOC103668990,11827850,11852909,-,201,0
NW_024425563.1,13578127,13578181,13578127.1,13578180,52.9,9011.2,10,100,0.54,0.0102,20,0.9195900000000001,0.8728650000000001,0.966315,36,2,both,0.052,44,No,0,0,None,None,None,None,None,None,0,0,0,441,LOC103669028,13570437,13583848,+,53,0
NW_024425563.1,6657457,6657713,6657457,6657676.5,219.5,8027,10,100,19.45,0.0886,38.9,0.799995,0.773115,0.826875,44,2,both,0.215,2.571,Yes,201,97.10144928,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.971014493,0,LOC103669058,6651461,6668133,-,207,0
NW_024425119.1,10415146,10415386,10415146,10415349.4,203.4,9015,10,100,12.99,0.0639,36.6,0.7644000000000001,0.7806750000000001,0.748125,43,3,both,0.069,4.714,Yes,201,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,1,0,LOC103669128,10416695,10437673,-,0,1348
NW_024425119.1,9965921,9966227,9965945.1,9966205.3,260.2,9015,10,100,32.61,0.1253,65.2,0.5621825,0.6400000000000001,0.484365,37,5,both,1.51,1.202,Yes,199,69.58041958,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,0.695804196,0,LOC103669142,9944630,9964271,+,0,1648
NW_024425119.1,9261839,9262100,9261839,9262059.3,220.3,9013.7,10,100,23.67,0.1075,47.3,0.8376375,0.889035,0.78624,52,3,both,0.434,2.783,Yes,195,99.48979592,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,195,1,0.994897959,0,LOC103669156,9260338,9308268,-,196,0
NW_024425119.1,9345033,9345260,9345052.3,9345259.3,207,9999,10,100,7.54,0.0364,20,0.39999999999999997,0.1,0.7,19,5,end,,1,Yes,197,95.16908213,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.951690821,0,LOC103669182,9322114,9368474,-,207,0
NW_024425897.1,1128033,1128333,1128033,1128287,254,9999,10,100,24.58,0.0968,49.2,0.43965499999999996,0.77931,0.1,32,2,start,0.308,,Yes,254,100,SINE,MIRb;UrsMar-6.1536,MIR;tRNA,SINE,SINE,UrsMar-6.1536,196,2,1,0,LOC103669212,1118583,1143889,-,254,0
NW_024424452.1,79785778,79786080,79785807.9,79786021.5,213.6,8021.3,10,100,22.19,0.1039,88.4,0.6340775000000001,0.5824,0.685755,33,3,both,0.899,2.067,Yes,207,99.0430622,SINE;Simple_repeat,(T)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,2,0.990430622,0,LOC103669315,79789111,79789299,-,0,3097
NW_024424452.1,79778710,79779042,79778741.6,79778972.1,230.5,7019,10,100,34.61,0.1501,101.5,0.7921725000000001,0.685965,0.8983800000000001,39,3,both,0.596,1.217,Yes,220,100,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,2,1,0,LOC103669315,79780551,79780720,-,0,1587
NW_024423564.1,20661679,20661923,20661683.6,20661894.6,211,9999,10,100,13.12,0.0622,33,0.7522200000000001,0.693945,0.8104950000000001,48,2,both,0.728,67,Yes,212,100,LINE;SINE,L2a;UrsMar-6.1536,L2;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,2,1,0,LOC103669321,20495086,20667029,-,212,0
NW_024424452.1,79906304,79906541,79906304,79906540.9,236.9,9009.3,10,100,0.3,0.0013,20,0.6944175,0.66696,0.721875,40,3,both,0.535,14.2,Yes,237,100,LINE;SINE,L2c;UrsMar-6.1536,L2;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,3,1,0,LOC103669322,79911326,79911365,-,0,4785
NW_024423564.1,23223637,23223897,23223637.1,23223861.5,224.4,9999,10,100,22.2,0.099,44.4,0.8589175,0.9814350000000001,0.7364,53,3,both,0.34,1.122,Yes,193,99.48453608,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,193,1,0.994845361,0,LOC103669345,23203505,23283894,-,194,0
NW_024423564.1,25551402,25552151,25551402,25552151,749,9999,10,100,0,0,20,0.8675625,0.799995,0.93513,45,4,both,0.459,2.067,Yes,732,97.73030708,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,732,1,0.977303071,0,LOC103669350,25507225,25554700,-,749,0
NW_024423564.1,25696022,25696284,25696022.1,25696243.4,221.3,9999,10,100,21.12,0.0955,42.2,0.7776825,0.6825000000000001,0.8728650000000001,35,1,both,0.051,7.923,Yes,203,99.02439024,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,203,1,0.990243902,0,LOC103669351,25606775,25705508,-,205,0
NW_024423564.1,11105687,11105938,11105706.8,11105912.2,205.4,9999,10,100,13.05,0.0635,45.6,0.9200625,0.9213749999999999,0.9187500000000001,39,1,both,0.76,5.125,Yes,198,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,1,0,LOC103669442,11068500,11125990,-,198,0
NW_024423786.1,626914,627206,626940.8,627141.1,200.3,8021.8,10,100,19.91,0.0994,91.7,0.664755,0.66801,0.6615000000000001,32,7,both,0.743,1.824,Yes,185,96.35416667,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,185,1,0.963541667,0,LOC103669471,620088,636573,+,192,0
NW_024423786.1,13373096,13379429,13373096,13379352.5,6256.5,9999,10,100,25.5,0.0041,76.5,0.75243,0.8276100000000001,0.67725,37,1,both,0.241,3.958,Yes,5554,88.89244558,LINE;SINE;Simple_repeat,(CCGC)n;(T)n;UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE;Simple_repeat,LINE,UrsMar-1.201,5079,5,0.888924456,0,LOC103669603,13169475,13386606,+,6248,0
NW_024423786.1,13286339,13286576,13286364.2,13286575.9,211.7,9015,10,100,18.87,0.0892,37.7,0.8849400000000001,0.9450000000000001,0.82488,45,2,both,0.64,1.341,Yes,191,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,191,1,1,0,LOC103669603,13169475,13386606,+,191,0
NW_024424675.1,34863219,34863455,34863243.8,34863455,211.2,9008.7,10,100,13.3,0.063,26.6,0.6417075000000001,0.5849550000000001,0.6984600000000001,44,5,both,0.652,2.132,Yes,190,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,190,1,1,0,LOC103669692,34858287,34863235,+,0,30
NW_024424675.1,24978242,24978994,24978242,24978982.3,740.3,9999,10,100,3.9,0.0053,20,0.66161,0.592,0.7312200000000001,41,2,both,1.604,3.276,Yes,729,98.64682003,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,729,1,0.9864682,0,LOC103669810,24911497,24991134,-,739,0
NW_024424452.1,5246116,5246542,5246133.9,5246530.2,396.3,9012.5,10,100,30.59,0.0772,61.2,0.48389250000000006,0.47775000000000006,0.490035,30,11,both,0.222,1.733,Yes,253,66.05744125,LINE;SINE,L1M3c;UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,114,4,0.660574413,0,LOC103669974,5203577,5257337,+,383,0
NW_024424452.1,6722024,6722762,6722053.6,6722537.3,483.6,9092.91,10,100,22.34,0.0462,254.4,0.669375,0.67725,0.6615000000000001,40,1,both,0.675,1.702,Yes,171,34.82688391,LINE;Simple_repeat,(AAAC)n;(T)n;UrsMar-1.201,L1,LINE;Simple_repeat,LINE,UrsMar-1.201,124,3,0.348268839,0,LOC103669994,6692716,6729198,+,491,0
NW_024424452.1,5978929,5979179,5978929,5979139.2,210.2,9999,10,100,13.27,0.0631,39.8,0.8974875,0.86625,0.928725,48,2,both,0.156,6,Yes,206,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,206,1,1,0,LOC103670100,5954005,6064224,+,206,0
NW_024424452.1,5952646,5952903,5952646,5952858.5,212.5,9999,10,100,20.45,0.0962,44.5,0.835485,0.9375450000000001,0.733425,45,2,both,0.291,17.75,Yes,200,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,1,0,LOC103670100,5954005,6064224,+,0,1159
NW_024424452.1,7000724,7001290,7000753.5,7001043,289.5,9092.91,10,100,17.19,0.0594,276.5,0.7079225,0.670845,0.745,38,1,both,0.33,1.055,Yes,274,97.16312057,LINE;Simple_repeat,(A)n;UrsMar-1.201,L1,LINE;Simple_repeat,LINE,UrsMar-1.201,262,2,0.971631206,0,LOC103670106,6994453,7055900,+,282,0
NW_024424452.1,7027875,7029368,7028031.1,7029204.8,1173.7,5286.74,10,100,26.18,0.0223,319.3,0.7789950000000001,0.7967400000000001,0.76125,37,1,both,0.714,34,Yes,459,44.17709336,SINE,UrsMar-1.15;UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,204,4,0.441770934,0,LOC103670106,6994453,7055900,+,1039,0
NW_024424452.1,7939424,7939636,7939440.2,7939636,195.8,9999,10,100,5.4,0.0276,20,0.7500150000000001,0.71253,0.7875000000000001,40,3,both,0.069,16.667,Yes,194,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,194,1,1,0,LOC103670133,7933698,7948623,-,194,0
NW_024424452.1,15445097,15445296,15445097,15445295.9,198.9,9999,10,100,0.3,0.0015,20,0.5977825,0.8036,0.39196500000000006,43,6,both,0.838,8.417,Yes,201,100,LINE;SINE,L1MC4;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,199,2,1,0,LOC103670180,15404626,15450441,-,201,0
NW_024424452.1,15437479,15437683,15437493,15437679.3,186.3,9999,10,100,5.98,0.0321,20,0.56785,0.6075,0.5282,40,1,both,0.917,0.852,Yes,204,98.55072464,LINE;SINE,UrsMar-1.15;UrsMar-5.1186;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,197,3,0.985507246,0,LOC103670180,15404626,15450441,-,207,0
NW_024425008.1,12547428,12547653,12547428,12547652.9,224.9,9999,10,100,0.3,0.0013,20,0.8679300000000001,0.9521400000000001,0.78372,43,3,both,0.034,6.04,Yes,225,100,SINE;Simple_repeat,(ATTT)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,200,2,1,0,LOC103670312,12544027,12587991,+,225,0
NW_024425008.1,12555914,12556196,12555918.5,12556162.5,244,9999,10,100,19.3,0.0791,38.6,0.9442125000000001,0.9310350000000001,0.9573900000000001,32,3,both,0.388,2.116,Yes,222,100,SINE;Simple_repeat,(ATTTT)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,189,2,1,0,LOC103670312,12544027,12587991,+,222,0
NW_024424119.1,48754741,48755030,48754741,48754977.3,236.3,9999,10,100,20.18,0.0854,52.7,0.9270450000000001,0.9500400000000001,0.90405,52,2,both,0.46,2.458,Yes,202,88.98678414,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,2,0.889867841,0,LOC103670335,48700045,48827153,-,227,0
NW_024424119.1,53476395,53476674,53476395,53476598.2,203.2,9999,10,100,25.71,0.1265,75.8,0.7836675000000001,0.6825000000000001,0.884835,47,2,both,0.149,6.308,Yes,193,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,193,1,1,0,LOC103670430,53468315,53483945,-,193,0
NW_024425008.1,13693250,13693442,13693250,13693441.7,191.7,9006.9,10,100,0.46,0.0024,20,0.6685875,0.733425,0.60375,36,4,both,0.1,10.429,Yes,192,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,192,1,1,0,LOC103670451,13679458,13738080,+,192,0
NW_024424119.1,48364432,48364675,48364432,48364607,175,9999,10,100,22.68,0.1296,68,0.7472799999999999,0.94206,0.5525,38,2,both,0.055,1,Yes,134,91.78082192,LINE,L1MC4;UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,120,2,0.917808219,0,LOC103670471,48362509,48363520,+,0,912
NW_024426663.1,63952931,63953198,63952934.6,63953151.2,216.6,9999,10,100,18.84,0.087,50.4,0.838215,0.803565,0.8728650000000001,34,2,both,0.133,6.846,Yes,200,95.6937799,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,0.956937799,0,LOC103670515,63919158,63995335,+,209,0
NW_024426663.1,70149200,70149450,70149202,70149420.1,218.1,9999,10,100,13.57,0.0622,31.9,0.7466550000000001,0.687225,0.806085,51,2,both,0.384,1.98,Yes,207,98.1042654,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,207,1,0.981042654,0,LOC103670550,70077798,70167882,-,211,0
NW_024426774.1,83943171,83943433,83943171,83943378.1,207.1,9009.7,10,100,21.1,0.1019,54.9,0.8946525000000001,0.84168,0.947625,36,2,both,0.077,4.208,Yes,196,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,1,0,LOC103670620,83923149,83942733,+,0,438
NW_024425008.1,23694048,23694293,23694048,23694257.7,209.7,9999,10,100,17.41,0.083,35.3,0.74949,0.71694,0.7820400000000001,45,2,both,0.039,21.25,Yes,201,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,1,0,LOC103670838,23688839,23696660,+,201,0
NW_024424675.1,43224092,43224341,43224092,43224308.2,216.2,9011.4,10,100,15.77,0.073,32.8,0.7886575,0.8508150000000001,0.7265,34,2,both,0.222,0.962,Yes,201,94.81132075,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.948113208,0,LOC103670942,43186210,43267716,-,212,0
NW_024423453.1,21069198,21069427,21069198,21069403.4,205.4,9999,10,100,7.88,0.0383,23.6,0.56755,0.7938000000000001,0.3413,45,2,both,0.051,1.059,Yes,211,100,LINE;SINE,L4_A_Mam;UrsMar-6.1536,RTE-X;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,3,1,0,LOC103671148,20968928,21208773,+,211,0
NW_024426774.1,75946947,75947193,75946947,75947167.4,220.4,9999,10,100,13.52,0.0614,27,0.7730625,0.748125,0.798,47,3,both,0.326,4.389,Yes,212,100,DNA;SINE,MER33;UrsMar-6.1536,hAT-Charlie;tRNA,DNA;SINE,SINE,UrsMar-6.1536,198,3,1,0,LOC103671172,75927557,75950801,+,212,0
NW_024426774.1,74143960,74144191,74143960,74144190.1,230.1,9999,10,100,0.3,0.0013,20,0.7624575,0.7087500000000001,0.816165,40,3,both,0.738,3.727,Yes,221,100,SINE;Simple_repeat,(TATTT)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,188,2,1,0,LOC103671192,74131445,74150055,-,221,0
NW_024426774.1,62612516,62612724,62612526,62612723.4,197.4,9999,10,100,3.26,0.0165,20,0.7081200000000001,0.7547400000000001,0.6615000000000001,31,3,both,0.293,1.458,Yes,197,100,LINE;SINE,L1ME5;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,196,2,1,0,LOC103671281,62604241,62653405,-,197,0
NW_024426774.1,53546889,53547126,53546889,53547098.7,209.7,9014.7,10,100,13.4,0.0639,27.3,0.6356250000000001,0.5625,0.7087500000000001,34,3,both,0.889,4.421,Yes,208,100,SINE;Simple_repeat,(AAAG)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,3,1,0,LOC103671332,53524841,53563582,-,208,0
NW_024426774.1,33869112,33869362,33869112,33869332.5,220.5,9999,10,100,13.73,0.0623,29.5,0.7278074999999999,0.6909000000000001,0.7647149999999999,40,2,both,0.151,50,Yes,213,100,LTR;SINE,MER31-int;UrsMar-6.1536,ERV1;tRNA,LTR;SINE,SINE,UrsMar-6.1536,193,2,1,0,LOC103671537,33860095,33881727,+,213,0
NW_024426774.1,33256732,33257003,33256732,33256953.1,221.1,9999,10,100,21.45,0.097,49.9,0.7962150000000001,0.6688500000000001,0.9235800000000001,52,2,both,0.038,15.3,Yes,204,100,LINE;SINE,L1MB7;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,202,2,1,0,LOC103671545,33221040,33273634,+,204,0
NW_024426774.1,18648427,18648661,18648427,18648635.3,208.3,9999,10,100,14.7,0.0706,29.4,0.9262600000000001,0.8609,0.9916200000000001,34,1,both,1.008,2.05,Yes,200,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,1,0,LOC103671687,18630346,18664547,+,200,0
NW_024425008.1,30705194,30705450,30705194,30705421.6,227.6,9999,10,100,13.47,0.0592,28.4,0.67665,0.625,0.7283,34,3,both,1.074,0.827,Yes,229,100,LINE;SINE,L1ME4b;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,3,1,0,LOC103671724,30703880,30713750,+,229,0
NW_024426774.1,75538521,75538756,75538547.4,75538755,207.6,9999,10,100,9.88,0.0476,27.4,0.8056125000000001,0.73626,0.8749650000000001,42,3,both,0.182,7,Yes,199,98.02955665,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,0.980295567,0,LOC103671749,75543059,75544017,-,0,4304
NW_024426774.1,75540581,75540821,75540581,75540784.8,203.8,9999,10,100,12.08,0.0593,36.2,0.7433000000000001,0.7862,0.7004,59,2,both,0.845,1.148,Yes,207,100,LINE;SINE,L1M4;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,200,3,1,0,LOC103671749,75543059,75544017,-,0,2277
NW_024426774.1,63342293,63343845,63342369.7,63343648.3,1278.6,7705.46,10,100,33.7,0.0264,273.4,0.77875,0.7875000000000001,0.77,40,1,both,0.021,1,Yes,156,12.02775636,LINE;Simple_repeat,(AAAGAAA)n;L1MD3,L1,LINE;Simple_repeat,LINE,L1MD3,97,3,0.120277564,0,LOC103671780,63342271,63342877,+,584,0
NW_024426774.1,54879026,54879266,54879041.3,54879241.4,200.1,9999,10,100,9.25,0.0462,39.9,0.9551325,0.9376500000000001,0.972615,45,2,both,0.273,2.102,Yes,196,100,LINE;SINE,L1MB8;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,195,2,1,0,LOC103671797,54879359,54879413,+,0,120
NW_024426774.1,54862225,54862438,54862229.5,54862418.5,189,9014.4,10,100,19.68,0.1041,39.4,0.93786,0.93072,0.9450000000000001,37,4,both,0.768,3.158,Yes,197,100,LINE;SINE,L1ME4a;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,196,2,1,0,LOC103671797,54864094,54864168,+,0,1673
NW_024426774.1,50506651,50506896,50506651,50506855,204,9999,10,100,17.26,0.0846,41,0.86772,0.7628250000000001,0.972615,37,2,both,0.46,1.598,Yes,194,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,194,1,1,0,LOC103671813,50510150,50510217,-,0,3305
NW_024426774.1,44716847,44717055,44716847.1,44717054.8,207.7,9999,10,100,0.46,0.0022,20,0.42264999999999997,0.3453,0.5,35,4,both,0.878,1.115,Yes,215,100,LTR;SINE,MLT1N2-int;UrsMar-6.1536,ERVL;tRNA,LTR;SINE,SINE,UrsMar-6.1536,201,3,1,0,LOC103671839,44721284,44721882,-,0,4226
NW_024426774.1,34582260,34582445,34582261.2,34582441.6,180.4,6050.6,10,100,5.2,0.0288,20,0.773285,0.5938,0.95277,43,6,both,1.13,2.538,Yes,193,100,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,177,2,1,0,LOC103671874,34577086,34629169,+,193,0
NW_024425008.1,31739172,31739345,31739172.1,31739301.1,129,9999,10,100,19.81,0.1536,44,0.7666575000000001,0.6825000000000001,0.8508150000000001,34,1,both,0.009,35.667,Yes,114,97.43589744,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,114,1,0.974358974,0,LOC103671910,31723661,31739133,+,0,39
NW_024423319.1,61936512,61936604,61936512,61936594,82,9999,10,100,3.35,0.0408,20,0.733005,0.8312849999999999,0.6347250000000001,43,3,both,0.192,9.5,Yes,62,76.54320988,Low_complexity,A-rich,None,Low_complexity,Low_complexity,A-rich,62,1,0.765432099,0,LOC103671978,61937172,61938552,-,0,579
NW_024424452.1,42906815,42907088,42906832.1,42907038,205.9,9999,10,100,16.98,0.0825,67.1,0.8660400000000001,0.8190000000000001,0.9130800000000001,48,2,both,0.222,3,Yes,201,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,1,0,LOC103672133,42908084,42912525,-,0,1049
NW_024426663.1,20434488,20435106,20434517.9,20434874.5,356.5,9095,10,100,27.56,0.0773,261.5,0.856905,0.9394350000000001,0.774375,35,3,both,0.014,4.944,Yes,352,100,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,204,4,1,0,LOC103672151,20369174,20481527,-,352,0
NW_024426663.1,19536596,19536810,19536598.1,19536796.2,198.1,9999,10,100,1.92,0.0097,20,0.46564249999999996,0.8312849999999999,0.1,24,3,start,0.33,,Yes,200,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,1,0,LOC103672160,19246624,19541063,+,200,0
NW_024426663.1,19534839,19535919,19534934.4,19535715.9,781.5,7158.93,10,100,32.8,0.042,298.5,0.8069250000000001,0.7875000000000001,0.82635,43,2,both,0.327,10.875,Yes,699,87.15710723,DNA;LINE;Simple_repeat,(T)n;L1M4c;hAT-5_Mam,L1;hAT-Tag1,DNA;LINE;Simple_repeat,LINE,L1M4c,357,5,0.871571072,0,LOC103672160,19246624,19541063,+,802,0
NW_024426663.1,18215940,18216163,18215940.1,18216145.9,205.8,9999,10,100,6.35,0.0309,20,0.7249725,0.69825,0.751695,37,4,both,0.085,17.5,Yes,203,100,LTR;SINE,MLT1A;UrsMar-6.1536,ERVL-MaLR;tRNA,LTR;SINE,SINE,UrsMar-6.1536,201,3,1,0,LOC103672165,18061233,18398550,-,203,0
NW_024426663.1,14706920,14707140,14706920,14707129.1,209.1,9015,10,100,3.65,0.0174,20,0.8569875,0.864,0.849975,46,2,both,1.026,84,Yes,201,95.71428571,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.957142857,0,LOC103672193,14705220,14720354,+,210,0
NW_024426663.1,13248540,13248764,13248540,13248740.6,200.6,9999,10,100,7.8,0.0389,23.4,0.5556375,0.5175,0.593775,41,2,both,0.866,3.278,Yes,201,97.10144928,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.971014493,0,LOC103672214,13242634,13271648,-,207,0
NW_024426663.1,12009837,12010088,12009837,12010052.3,215.3,9013.3,10,100,16.44,0.0764,35.7,0.85764,0.867405,0.847875,43,2,both,0.211,3.238,Yes,205,100,LINE;SINE,L2a;UrsMar-6.1536,L2;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,3,1,0,LOC103672216,12014959,12038245,-,0,4917
NW_024424786.1,31163556,31163760,31163556.1,31163759.8,203.7,9999,10,100,0.46,0.0022,20,0.8572725000000001,0.84168,0.8728650000000001,32,2,both,0.317,10.286,Yes,201,98.52941176,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.985294118,0,LOC103672300,31090688,31178487,+,204,0
NW_024424452.1,87273865,87275594,87274112,87275533.4,1421.4,5046.57,10,100,99.66,0.0701,307.6,0.6814500000000001,0.6240000000000001,0.7389,38,1,both,2.475,0.903,Yes,1348,99.33677229,LINE;Simple_repeat,(ATTTTTTTTT)n;UrsMar-1.201,L1,LINE;Simple_repeat,LINE,UrsMar-1.201,1306,2,0.993367723,0,LOC103672430,87262533,87281029,+,1357,0
