CHROM,MIN_START,MAX_END,AVG_START,AVG_END,AVG_SIZE,AVG_QUAL,SAMPLES_COUNT,SAMPLES_PERCENT,SIZE_STDEV,RSSD,BREAKPOINT_WINDOW,BREAKPOINT_PRECISION,START_BREAKPOINT_CONFIDENCE,END_BREAKPOINT_CONFIDENCE,SOFT_CLIP_SUPPORT,SAMPLES_WITH_BP_EVIDENCE,EVIDENCE_CLUSTERED,START_DEPTH_RATIO,END_DEPTH_RATIO,REPEAT_OVERLAP,REPEAT_OVERLAP_BP,REPEAT_OVERLAP_PERCENT,REPEAT_TYPES,REPEAT_NAMES,REPEAT_FAMILIES,REPEAT_CLASSES,PRIMARY_REPEAT_TYPE,PRIMARY_REPEAT_NAME,PRIMARY_REPEAT_OVERLAP_BP,NUM_REPEAT_ELEMENTS,REPEAT_DENSITY,DISTANCE_TO_NEAREST_REPEAT,PRIMARY_GENE_NAME,PRIMARY_GENE_START,PRIMARY_GENE_END,PRIMARY_GENE_STRAND,PRIMARY_GENE_OVERLAP_BP,PRIMARY_GENE_DISTANCE
NW_026623089.1,33389077,33389339,33389089.9,33389326.2,236.2,9999,13,100,7.85,0.0332,25.8,0.34864,0.38232,0.31496,33,7,both,1.464,0.518,Yes,239,100,LINE;SINE;Simple_repeat,(AAAAT)n;AilMel-1.74;AilMel-5.25,L1;tRNA,LINE;SINE;Simple_repeat,SINE,AilMel-5.25,202,3,1,0,KIF11,33361331,33409843,-,239,0
NW_026623089.1,33386793,33387078,33386816.2,33387055.1,238.9,9999,13,100,12.33,0.0516,46.1,0.3632,0.36400000000000005,0.3624,37,7,both,1.241,1.087,Yes,199,96.1352657,LINE;SINE,AilMel-5.756;L1MB8_3end;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,148,3,0.961352657,0,KIF11,33361331,33409843,-,207,0
NW_026622775.1,63555828,63559150,63555976.4,63558995.9,3019.5,5454.79,13,100,32.14,0.0106,302.5,0.7099,0.7031,0.7167,50,8,both,1.04,0.88,Yes,1688,55.91255383,LINE;SINE,L1M5;L1ME1_3end;L1MEc_5end;MIR;MIRc;NeoSch-6.2125,L1;MIR;tRNA,LINE;SINE,LINE,L1ME1_3end,603,6,0.559125538,0,KIF13B,63507310,63700991,+,3019,0
NW_026622830.1,40217788,40217955,40217788,40217928.3,140.3,9999,13,100,10.37,0.0739,26.7,0.66115,0.5383,0.784,30,4,both,1.137,0.931,Yes,126,92.64705882,DNA;SINE,Charlie9;MIRb,MIR;hAT-Charlie,DNA;SINE,SINE,MIRb,79,2,0.926470588,0,KIF16B,39917364,40222301,-,136,0
NW_026622808.1,10566549,10566683,10566578.5,10566646.3,67.8,9999,13,100,11.79,0.1738,66.2,0.4657,0.4514,0.48,31,4,both,1.167,1.05,No,0,0,None,None,None,None,None,None,0,0,0,1116,KIF1C,10561192,10582209,+,72,0
NW_026623089.1,35608652,35609181,35608766.7,35608992.5,225.8,6518.05,13,100,34.47,0.1526,303.1,0.46069,0.54138,0.38,31,2,start,0.757,1.078,Yes,118,52.44444444,DNA;SINE;Simple_repeat,(AT)n;AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE;Simple_repeat,SINE,AilMel-5.756,85,3,0.524444444,0,KIF20B,35604423,35669758,-,225,0
NW_026622874.1,37585618,37585728,37585618,37585707.2,89.2,9999,13,100,13.76,0.1543,27.5,0.6010500000000001,0.40800000000000003,0.7941,32,7,both,1.333,0.937,No,0,0,None,None,None,None,None,None,0,0,0,171,KIF21B,37586429,37634437,-,0,722
NW_026622852.1,24749223,24749495,24749223,24749433,210,9999,13,100,17.9,0.0852,62,0.6417999999999999,0.7036,0.58,35,5,both,1.155,1.038,Yes,186,98.93617021,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,186,1,0.989361702,0,KIF24,24712277,24758881,-,188,0
NW_026622830.1,44473363,44473568,44473363,44473568,205,9999,13,100,0,0,20,0.5908500000000001,0.5067,0.675,35,5,both,1.067,1.017,No,0,0,None,None,None,None,None,None,0,0,0,224,KIZ,44415189,44542184,+,205,0
NW_026622830.1,44451795,44452048,44451795,44452003,208,9999,13,100,16.98,0.0817,45,0.5900000000000001,0.58,0.6000000000000001,35,8,both,0.903,0.756,Yes,201,98.52941176,LINE;SINE,AilMel-5.756;L1M4_orf2,L1;tRNA,LINE;SINE,SINE,AilMel-5.756,200,2,0.985294118,0,KIZ,44415189,44542184,+,204,0
NC_079873.1,70212859,70214294,70212931.9,70214035,1103.1,5040.38,13,100,32.8,0.0297,331.9,0.585,0.69,0.48,31,2,both,0.938,0.706,Yes,942,84.18230563,LINE;Simple_repeat,(AC)n;EnhLut-6.1531;LepWed-4.26;PanTig-6.163;VulLag-1.99,L1,LINE;Simple_repeat,LINE,LepWed-4.26,454,5,0.841823056,0,KLHL4,70151766,70313211,+,1119,0
NW_026623111.1,68092485,68095358,68092555.7,68095129.7,2574.1,8670.93,13,100,40.24,0.0156,298.9,0.507,0.57,0.44400000000000006,35,3,both,0.941,0.798,Yes,2154,80.58361392,LINE;SINE;Simple_repeat,(AC)n;AilMel-5.25;EnhLut-6.1531;LycPic-1.155;VulLag-1.65,L1;tRNA,LINE;SINE;Simple_repeat,LINE,EnhLut-6.1531,941,8,0.805836139,0,KLHL8,68059861,68115377,-,2673,0
NW_026622863.1,57179415,57180884,57179505.3,57180825.4,1320.1,9234.08,13,100,22.79,0.0173,148.9,0.6371225,0.48496,0.7892850000000001,37,5,both,1.471,1.295,Yes,1257,89.59372773,DNA;LINE;SINE;Simple_repeat;tRNA,A-rich;AilMel-5.756;L1M5;L1M5_orf2;L1MEi_5end;PumCon-3.547;tRNA-Lys-AAG,L1;TcMar-Tigger;tRNA,DNA;LINE;SINE;Simple_repeat;tRNA,LINE,L1M5,320,9,0.895937277,0,KLK4,57175284,57178274,+,0,1186
NW_026622941.1,10078743,10078976,10078762.5,10078974.9,212.5,9999,13,100,5.67,0.0267,20.5,0.6658325,0.6667,0.664965,36,9,both,1.053,1.35,Yes,204,96.68246445,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,204,1,0.966824645,0,KLRD1,10080040,10086051,+,0,1065
NW_026622897.1,14112872,14113073,14112872,14113072.8,200.8,9999,13,100,0.36,0.0018,20,0.615,0.48,0.75,35,6,both,0.895,1.057,Yes,207,100,LINE;SINE,AilMel-5.756;PanPar-5.1061,L1;tRNA,LINE;SINE,SINE,AilMel-5.756,202,2,1,0,KMT2A,14045436,14125167,+,207,0
NW_026622897.1,14114174,14114276,14114196.9,14114275.8,78.9,9999,13,100,11.15,0.1412,23.1,0.5630900000000001,0.4672,0.6589800000000001,45,7,both,1.011,1.246,Yes,45,69.23076923,LINE;Simple_repeat,(AGAA)n;L1ME3Cz_3end,L1,LINE;Simple_repeat,Simple_repeat,(AGAA)n,34,2,0.692307692,0,KMT2A,14045436,14125167,+,65,0
NW_026623056.1,30905473,30905575,30905484.2,30905570.8,86.6,9999,13,100,9.36,0.1081,20,0.5022,0.5368,0.4676,53,9,both,0.948,0.978,Yes,93,100,SINE,AilMel-5.25,tRNA,SINE,SINE,AilMel-5.25,93,1,1,0,KPNA1,30865890,30934791,+,93,0
NC_079873.1,38954882,38955163,38954895.8,38955103.2,207.3,9999,13,100,20.34,0.0981,73.7,0.5893600000000001,0.6023200000000001,0.5764,35,5,both,1.215,0.958,Yes,201,98.04878049,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,201,1,0.980487805,0,KRBOX4,38896264,38966176,+,205,0
NW_026623030.1,10693916,10694088,10693951.5,10694045.7,94.2,9999,13,100,15.56,0.1651,77.8,0.63635,0.7031,0.5696,36,6,both,0.933,1.057,Yes,83,96.51162791,LINE;SINE,AilMel-1.21;AilMel-5.1023;OdoRos-1.17,L1;tRNA,LINE;SINE,LINE,AilMel-5.1023,66,3,0.965116279,0,KREMEN1,10655143,10717663,+,86,0
NW_026623050.1,27180497,27180599,27180507.5,27180580.5,73.1,9999,13,100,6.86,0.0938,28.9,0.46325,0.5667,0.3598,39,7,both,1.014,0.944,Yes,61,100,Simple_repeat,(GTGCGT)n,None,Simple_repeat,Simple_repeat,(GTGCGT)n,61,1,1,0,LACTB,27171093,27230493,+,61,0
NW_026623056.1,88982572,88989294,88982730.2,88989142.4,6412.3,5232.67,13,100,36.53,0.0057,309.7,0.6611,0.6,0.7222,26,4,end,0.97,1.036,Yes,3702,57.60971055,LINE;LTR;SINE;Simple_repeat;tRNA,(TG)n;AilMel-5.756;L1ME1_3end;L2b_3end;L4_C_Mam;LepWed-5.2705;MIRb;MLT1D;PanPar-1.30;tRNA-Lys-AAG,ERVL-MaLR;L1;L2;MIR;RTE-X;tRNA,LINE;LTR;SINE;Simple_repeat;tRNA,LINE,L1ME1_3end,1394,13,0.576097106,0,LCA5L,88960668,88980460,-,0,2256
NW_026623030.1,5616467,5616617,5616467,5616615.8,148.8,9999,13,100,1.76,0.0118,20,0.47950000000000004,0.4235,0.5355000000000001,32,6,both,0.844,2.028,Yes,117,100,Simple_repeat,(GAAGG)n,None,Simple_repeat,Simple_repeat,(GAAGG)n,117,1,1,0,LDLRAD4,5575114,5996997,-,117,0
NW_026623030.1,5881744,5881819,5881748.1,5881800.2,52.1,9999,13,100,1.94,0.0373,22.9,0.22875,0.1,0.3575,20,6,end,,0.89,Yes,40,100,LINE,PanPar-5.1061,L1,LINE,LINE,PanPar-5.1061,40,1,1,0,LDLRAD4,5575114,5996997,-,40,0
NW_026623067.1,33950672,33950898,33950672,33950873.9,201.9,9999,13,100,6.96,0.0344,24.1,0.63353,0.45276000000000005,0.8143,37,8,both,0.704,1.048,Yes,197,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,197,1,1,0,LECT2,33949883,33958064,-,197,0
NW_026622863.1,44033508,44033733,44033522.1,44033732.9,210.8,9999,13,100,4.11,0.0195,20,0.418,0.356,0.48,36,6,both,0.974,1.059,Yes,196,100,SINE,AilMel-5.756;MirAng-6.1356,tRNA,SINE,SINE,AilMel-5.756,192,2,1,0,LGALS7B,44028621,44030981,+,0,2553
NW_026622985.1,18439895,18440046,18439897.8,18440011.7,113.9,9999,13,100,16.11,0.1414,37.1,0.6744,0.6201,0.7287,47,7,both,0.898,0.933,Yes,83,85.56701031,LINE,AilMel-5.1023,L1,LINE,LINE,AilMel-5.1023,83,1,0.855670103,0,LHFPL3,18354633,18893387,-,97,0
NW_026622985.1,18719165,18720978,18719230.3,18720962.2,1731.9,8479.69,13,100,19.75,0.0114,81.1,0.58575,0.425,0.7465,37,7,both,1.054,1,Yes,466,27.28337237,DNA;LINE;SINE,L2b_3end;MER5B;MIR3,L2;MIR;hAT-Charlie,DNA;LINE;SINE,LINE,L2b_3end,206,4,0.272833724,0,LHFPL3,18354633,18893387,-,1708,0
NW_026622985.1,18581466,18588001,18581543.8,18587782.1,6238.4,7659.76,13,100,22.56,0.0036,296.6,0.7078,0.645,0.7706,37,4,both,0.83,1.059,Yes,6052,99.90095741,LINE;SINE,AilMel-1.74;AilMel-5.25,L1;tRNA,LINE;SINE,LINE,AilMel-1.74,4998,3,0.999009574,0,LHFPL3,18354633,18893387,-,6058,0
NW_026623100.1,2177968,2178197,2177968,2178163.8,195.8,9999,13,100,19.58,0.1,39.2,0.6668000000000001,0.6539,0.6797,33,6,both,0.991,0.927,Yes,166,98.22485207,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,166,1,0.982248521,0,LIMS1,2050714,2197638,-,169,0
NW_026623100.1,2168374,2169332,2168516.1,2169163.4,647.3,5678.57,13,100,25.24,0.039,310.7,0.71355,0.7438,0.6833,31,5,both,0.939,1.135,Yes,526,81.04776579,LINE,AilMel-5.1023,L1,LINE,LINE,AilMel-5.1023,526,1,0.810477658,0,LIMS1,2050714,2197638,-,649,0
NW_026623111.1,64411481,64411728,64411481,64411684.6,203.6,9999,13,100,12.52,0.0615,43.4,0.51005,0.4333,0.5868,32,6,both,1.115,1.12,Yes,204,97.6076555,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,204,1,0.976076555,0,LIN54,64353604,64434727,-,209,0
NW_026622874.1,72684970,72685228,72684970,72685182.5,212.5,9999,13,100,13.15,0.0619,45.5,0.56818,0.49056,0.6458,38,5,both,1.261,1.098,Yes,207,96.72897196,LTR;SINE,AilMel-5.756;MusPut-6.2012_int,ERV1;tRNA,LTR;SINE,SINE,AilMel-5.756,204,2,0.96728972,0,LITAFD,72680472,72707004,+,214,0
NW_026622985.1,100683033,100683236,100683033,100683235.9,202.9,9999,13,100,0.27,0.0013,20,0.6244000000000001,0.4988,0.75,39,8,both,1.104,1.171,Yes,190,97.43589744,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,190,1,0.974358974,0,LMBR1,100576365,100757353,-,195,0
NW_026622985.1,100645020,100645149,100645039.3,100645124.8,85.5,9999,13,100,14.04,0.1641,43.5,0.5749,0.525,0.6248,23,7,both,0.916,0.853,Yes,73,84.88372093,LINE,AilMel-1.74;AilMel-5.28,L1,LINE,LINE,AilMel-1.74,44,2,0.848837209,0,LMBR1,100576365,100757353,-,86,0
NW_026622874.1,66422882,66423028,66422891.5,66423019.9,128.4,9999,13,100,6.66,0.0519,20,0.4078,0.3656,0.45,18,8,both,1,0.981,No,0,0,None,None,None,None,None,None,0,0,0,1483,LMF1,66392676,66489342,-,135,0
NW_026622941.1,23437916,23438137,23437917.3,23438137,219.7,9999,13,100,4.53,0.0206,20,0.53165,0.5833,0.48,35,5,both,1.076,0.802,Yes,230,93.11740891,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,230,1,0.931174089,0,LMNTD1,23437289,23509617,-,247,0
NW_026622763.1,54744827,54745597,54744969.1,54745432.5,463.3,5671.57,13,100,33.02,0.0713,306.7,0.72155,0.7375,0.7056,35,5,both,1.086,0.924,Yes,268,77.01149425,LINE,L1MEc_5end,L1,LINE,LINE,L1MEc_5end,134,2,0.770114943,0,LNPK,54726729,54808540,-,348,0
NW_026622963.1,10630,10895,10630,10883.9,253.9,9999,13,100,3.2,0.0126,20,0.5209,0.6400000000000001,0.4018,41,4,both,1.963,0.988,Yes,244,100,LINE;SINE,AilMel-5.25;EnhLut-6.1531;L1M5_orf2,L1;tRNA,LINE;SINE,SINE,AilMel-5.25,199,3,1,0,LOC113240828,3539,22198,-,244,0
NC_079873.1,90330334,90330577,90330340.8,90330547.5,206.6,9999,13,100,8.78,0.0425,36.4,0.7290000000000001,0.7406,0.7174,39,9,both,1.165,1.057,Yes,211,100,LINE;SINE,AilMel-1.47;AilMel-5.25,L1;tRNA,LINE;SINE,SINE,AilMel-5.25,196,2,1,0,LOC113241212,90327490,90327974,-,0,2366
NC_079873.1,90710158,90710464,90710158,90710422.9,264.9,9999,13,100,16.68,0.063,41.1,0.60025,0.6958,0.5047,35,8,both,1.052,0.946,Yes,28,10.85271318,Simple_repeat,(CAGGA)n,None,Simple_repeat,Simple_repeat,(CAGGA)n,28,1,0.108527132,0,LOC113241255,90647792,90749362,-,258,0
NW_026622886.1,1470458,1470736,1470458,1470686.4,228.4,9999,13,100,16.9,0.074,49.6,0.60365,0.7873,0.42,41,6,both,1.09,1.147,Yes,237,99.57983193,LTR;SINE,AilMel-5.756;MLT1B,ERVL-MaLR;tRNA,LTR;SINE,SINE,AilMel-5.756,200,3,0.995798319,0,LOC113241589,1465948,1474784,+,238,0
NC_079873.1,115514181,115515134,115514242.4,115514898.5,656.1,8134.25,13,100,21.24,0.0324,296.9,0.7292375,0.6693749999999999,0.7891,38,4,both,0.729,1.167,Yes,494,100,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,494,1,1,0,LOC113241834,115510482,115511593,-,0,2758
NC_079873.1,12170825,12171080,12170825.1,12171040.1,215,9999,13,100,20.13,0.0936,40.3,0.5208,0.4791,0.5625,33,6,both,0.864,1.011,Yes,190,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,190,1,1,0,LOC113242276,12094239,12226721,+,190,0
NW_026622930.1,41680779,41690739,41681119.6,41690524.1,9404.5,6215.67,13,100,59.7,0.0063,500,0.72375,0.6808,0.7667,41,7,both,1.055,0.915,No,0,0,None,None,None,None,None,None,0,0,0,334,LOC113242365,41672503,41681329,-,208,0
NW_026622874.1,40019837,40019973,40019837,40019935,98,9999,13,100,17.41,0.1777,38,0.7481,0.6712,0.825,32,7,both,1.091,0.973,No,0,0,None,None,None,None,None,None,0,0,0,189,LOC113242505,40023690,40035771,-,0,3764
NW_026622808.1,17020093,17020153,17020102.3,17020151.9,49.6,8477,13,100,2.79,0.0562,20,0.494,0.5192,0.4688,42,6,both,1.102,1.096,Yes,47,100,Simple_repeat,(GATA)n,None,Simple_repeat,Simple_repeat,(GATA)n,47,1,1,0,LOC113242632,17024642,17025583,-,0,4487
NW_026622808.1,13985557,13985858,13985588,13985800.8,212.8,7719.92,13,100,22.84,0.1073,88.2,0.57673,0.64456,0.5089,37,4,both,1.297,0.925,Yes,200,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,200,1,1,0,LOC113242771,13980202,14018600,+,200,0
NW_026622808.1,14095509,14095674,14095509,14095656.9,147.9,9999,13,100,4.98,0.0337,20,0.40355,0.3627,0.4444,35,8,both,0.912,1.022,No,0,0,None,None,None,None,None,None,0,0,0,277,LOC113242790,14084289,14095481,-,0,17
NW_026622863.1,48112510,48112743,48112534.1,48112742.8,208.8,9999,13,100,7.01,0.0336,24.2,0.7256,0.6417,0.8095,37,7,both,1.188,1.13,Yes,220,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,202,2,1,0,LOC113243423,48078411,48122928,-,220,0
NW_026622863.1,48111164,48111389,48111164,48111363.7,199.7,9999,13,100,7.35,0.0368,25.3,0.69645,0.7262,0.6667,31,7,both,0.983,0.9,Yes,200,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,200,1,1,0,LOC113243423,48078411,48122928,-,200,0
NW_026622863.1,48102498,48103266,48102619,48103077.1,458.1,6518.15,13,100,32.67,0.0713,309.9,0.6132500000000001,0.6412,0.5853,34,2,both,1.026,0.864,Yes,439,95.85152838,DNA;SINE,AilMel-5.756;PumCon-3.547;UrsMar-1.18;ZalCal-1.18,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,221,4,0.958515284,0,LOC113243423,48078411,48122928,-,458,0
NW_026622863.1,43084413,43084701,43084413,43084675.3,262.3,9999,13,100,7.44,0.0283,25.7,0.5335225,0.4781,0.5889449999999999,39,8,both,0.907,1.23,Yes,255,93.40659341,SINE;Simple_repeat,(AC)n;A-rich;AilMel-5.756,tRNA,SINE;Simple_repeat,SINE,AilMel-5.756,204,3,0.934065934,0,LOC113243633,43062549,43091973,-,273,0
NW_026622863.1,43069544,43071183,43069710.5,43070987.7,1277.1,5680.3,13,100,21.11,0.0165,361.9,0.70735,0.7176,0.6971,34,3,both,0.925,0.98,Yes,1282,98.38833461,LINE;SINE,L1ME1_3end;UrsMar-1.13;VulLag-1.1,L1;tRNA,LINE;SINE,LINE,L1ME1_3end,655,4,0.983883346,0,LOC113243633,43062549,43091973,-,1303,0
NW_026622908.1,41314406,41315065,41314417.7,41315060.8,643.2,9999,13,100,10.05,0.0156,20.1,0.7155,0.6167,0.8143,45,5,both,1.091,1.034,Yes,566,88.02488336,LINE;SINE,AilMel-5.756;L1ME2z_3end;UrsMar-6.1536,L1;tRNA,LINE;SINE,LINE,L1ME2z_3end,336,3,0.880248834,0,LOC113243924,41312964,41313468,+,0,949
NW_026622986.1,11134671,11134914,11134671,11134881.2,210.2,9999,13,100,17.27,0.0822,34.5,0.68535,0.6145,0.7562,32,7,both,1.052,1.011,Yes,203,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,203,1,1,0,LOC113244269,11095437,11141355,-,203,0
NW_026622786.1,11475243,11475372,11475243,11475334.6,91.6,9999,13,100,10.91,0.1191,37.4,0.5792,0.6618,0.4966,39,7,both,0.964,1.092,Yes,84,100,SINE,VulLag-1.1,tRNA,SINE,SINE,VulLag-1.1,84,1,1,0,LOC113244435,11453409,11470246,-,0,4997
NW_026622863.1,40017557,40017821,40017571.8,40017789.5,217.7,9999,13,100,11.74,0.0539,46.3,0.48765000000000003,0.5667,0.4086,33,4,both,0.918,1,Yes,232,99.57081545,DNA;SINE,MER58A;MirAng-1.14,hAT-Charlie;tRNA,DNA;SINE,SINE,MirAng-1.14,226,2,0.995708155,0,LOC113244754,39986067,40032068,-,233,0
NW_026622863.1,42547837,42548046,42547840.1,42548045.6,205.5,5447.85,13,100,1.78,0.0087,20,0.23136,0.36272000000000004,0.1,28,2,start,1.305,,Yes,202,96.6507177,LINE;SINE,AilMel-1.183;AilMel-5.756,L1;tRNA,LINE;SINE,SINE,AilMel-5.756,199,2,0.966507177,0,LOC113244778,42517848,42574773,+,209,0
NW_026623100.1,32530616,32530746,32530629.9,32530729.3,99.4,9999,13,100,9.14,0.092,30.6,0.7009275,0.6399750000000001,0.76188,54,7,both,0.389,2.417,Yes,76,100,Simple_repeat,(AT)n,None,Simple_repeat,Simple_repeat,(AT)n,76,1,1,0,LOC113244786,32483197,33096954,-,76,0
NW_026622863.1,42335207,42345251,42335348.6,42345071,9722.4,5690.52,13,100,30.02,0.0031,321.6,0.73525,0.7538,0.7167,44,5,both,1.172,0.976,Yes,9548,96.80624556,DNA;LINE;LTR;SINE;Simple_repeat,(TTTA)n;AilMel-5.25;AilMel-5.28;L1M;L1MC4_3end;L1MC5a_3end;L1MEa_5end;MER106A;PumCon-3.547;ZalCal-5.815,ERV1;L1;TcMar-Tigger;hAT-Charlie;tRNA,DNA;LINE;LTR;SINE;Simple_repeat,LINE,AilMel-5.28,5181,17,0.968062456,0,LOC113244844,42334143,42399430,+,9863,0
NW_026622786.1,16964145,16964228,16964145,16964208.9,63.9,9999,13,100,11.27,0.1763,22.5,0.760515,0.6368250000000001,0.884205,42,8,both,0.375,2.812,Yes,63,98.4375,Simple_repeat,(TA)n;(TG)n,None,Simple_repeat,Simple_repeat,(TA)n,37,2,0.984375,0,LOC113244951,16914576,16967537,+,64,0
NW_026623100.1,27375147,27375412,27375159,27375365.4,206.4,9999,13,100,16.08,0.0779,58.6,0.6870050000000001,0.63651,0.7375,39,5,both,0.727,0.845,Yes,184,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,184,1,1,0,LOC113245328,27324495,27447783,-,184,0
NW_026623100.1,27331968,27332311,27332052.4,27332295.7,243.3,5434.08,13,100,14.4,0.0592,99.7,0.74925,0.544,0.9545,38,7,both,1.479,0.842,Yes,216,100,DNA;LINE;SINE,AilMel-5.756;PumCon-3.547;UrsMar-1.201,L1;TcMar-Tigger;tRNA,DNA;LINE;SINE,SINE,AilMel-5.756,202,3,1,0,LOC113245328,27324495,27447783,-,216,0
NW_026623111.1,440105,440332,440121.6,440298.2,176.6,9999,13,100,12.95,0.0733,50.4,0.5449,0.5167,0.5731,41,5,both,1.187,0.881,Yes,203,100,LINE;SINE,AilMel-5.25;L1MEc_5end,L1;tRNA,LINE;SINE,SINE,AilMel-5.25,195,3,1,0,LOC113245755,435373,448663,-,203,0
NW_026623111.1,1914931,1915916,1915008.5,1915673.9,665.4,8130.94,13,100,19.75,0.0297,319.6,0.65605,0.5647,0.7474,36,1,both,1.043,1.131,Yes,732,93.96662388,LINE,AilMel-5.28;L1M3,L1,LINE,LINE,AilMel-5.28,678,2,0.939666239,0,LOC113245764,1914827,1914890,-,0,57
NW_026622897.1,59690768,59691012,59690768,59690971,203,9999,13,100,11.86,0.0584,41,0.64685,0.6000000000000001,0.6937,41,6,both,1.64,0.899,Yes,204,100,SINE,AilMel-5.25;MIRb,MIR;tRNA,SINE,SINE,AilMel-5.25,200,2,1,0,LOC113245827,59689047,59689979,-,0,785
NW_026622897.1,59709422,59709678,59709422,59709627.5,205.5,9999,13,100,20.07,0.0977,50.5,0.55735,0.5241,0.5906,31,7,both,0.966,1.012,Yes,200,97.56097561,SINE,AilMel-5.25,tRNA,SINE,SINE,AilMel-5.25,200,1,0.975609756,0,LOC113245828,59707270,59708222,-,0,1193
NW_026623030.1,5071428,5071488,5071428,5071487.5,59.5,9999,13,100,0.75,0.0125,20,0.7559,0.7368,0.775,38,5,both,0.925,0.954,Yes,60,100,LTR,LepWed-4.337,ERVL,LTR,LTR,LepWed-4.337,60,1,1,0,LOC113245931,5060871,5067549,-,0,3879
NW_026623056.1,67560509,67560725,67560525.6,67560690.5,164.9,9999,13,100,12.85,0.0779,51.1,0.52076,0.47072,0.5708,37,10,both,1.274,0.941,Yes,146,98.64864865,SINE,LycPic-1.11;ZalCal-1.3,tRNA,SINE,SINE,LycPic-1.11,130,2,0.986486486,0,LOC113246039,67500140,67645026,+,148,0
NW_026623056.1,67632560,67632650,67632562.2,67632647.8,85.5,9242.08,13,100,5.24,0.0613,20,0.5829,0.5484,0.6174,32,9,both,0.938,1.05,Yes,90,100,SINE,ZalCal-1.3,tRNA,SINE,SINE,ZalCal-1.3,90,1,1,0,LOC113246039,67500140,67645026,+,90,0
NW_026622786.1,2398839,2399080,2398839,2399054.5,215.5,9999,13,100,15.87,0.0736,31.7,0.5791999999999999,0.6,0.5584,33,6,both,1.008,0.983,Yes,191,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,188,2,1,0,LOC113246118,2399637,2422780,-,0,607
NC_079873.1,58821438,58821564,58821453.2,58821563.8,110.5,9999,13,100,4.78,0.0433,20,0.45765,0.5700000000000001,0.3453,32,8,both,1.368,0.888,Yes,114,100,LINE,PanPar-5.576,L1,LINE,LINE,PanPar-5.576,114,1,1,0,LOC113246585,58826209,58826271,+,0,4641
NW_026623030.1,3480644,3480891,3480655.4,3480867.5,212.2,9999,13,100,7.23,0.0341,34.8,0.44261,0.5625,0.32272,35,4,both,1.072,0.763,Yes,200,100,LTR;SINE,AilMel-5.25;MLT1I,ERVL-MaLR;tRNA,LTR;SINE,SINE,AilMel-5.25,125,3,1,0,LOC113247056,3471500,3494208,-,200,0
NW_026623030.1,3490882,3491131,3490886.6,3491092.6,206,9999,13,100,11.97,0.0581,43,0.59825,0.7,0.4965,31,4,both,1.025,1.111,Yes,202,93.95348837,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,202,1,0.939534884,0,LOC113247056,3471500,3494208,-,215,0
NW_026623030.1,2552243,2553410,2552309.8,2553398.1,1088.3,9999,13,100,25.08,0.023,78.7,0.67335,0.78,0.5667,42,7,both,0.887,1.091,Yes,847,75.08865248,LTR;SINE,AilMel-5.756;MER68-int,ERVL;tRNA,LTR;SINE,LTR,MER68-int,549,3,0.750886525,0,LOC113247073,2540748,2555184,-,1128,0
NW_026622863.1,56207642,56208346,56207704.8,56208112.4,407.6,8131.62,13,100,24.43,0.0599,296.4,0.6631,0.63,0.6962,41,7,both,1.184,1.129,Yes,504,118.8679245,SINE,AilMel-5.756;MusPut-1.32;PanPar-1.30;UrsMar-6.1536,tRNA,SINE,SINE,AilMel-5.756,203,4,1.188679245,0,LOC113247264,56212608,56229329,-,0,4546
NW_026622863.1,54394589,54394740,54394589,54394715.3,126.3,9999,13,100,7.17,0.0568,24.7,0.6143000000000001,0.6111,0.6175,38,6,both,0.966,0.865,Yes,114,91.93548387,LINE;SINE,LepWed-5.2705;MirAng-6.1356,L1;tRNA,LINE;SINE,LINE,LepWed-5.2705,100,2,0.919354839,0,LOC113247400,54390469,54397405,+,124,0
